"","name","address","category"
"155","합동법률사무소 영우","서울특별시 구로구 디지털로33길 11 에이스테크노타워8차 1003호","전문,기술서비스 > 법률사무소"
"156","법무법인율현","서울특별시 강남구 선릉로 433 세방빌딩신관 15층","전문,기술서비스 > 법률사무소"
"157","법무법인파랑 변호사조상호","서울특별시 금천구 시흥대로 414 새울빌딩 4층 408호","전문,기술서비스 > 법률사무소"
"158","법무법인창과방패","서울특별시 서초구 서초대로 309 나호 6층","전문,기술서비스 > 법률사무소"
"159","변호사권순원법률사무소","서울특별시 양천구 신월로 387 유앤미법조빌딩 1층 104호","전문,기술서비스 > 법률사무소"
"160","법무법인 센트럴","서울특별시 종로구 종로5길 68 코리안리재보험","전문,기술서비스 > 법률사무소"
"161","공증인가경향합동법률사무소","서울특별시 중구 남대문로 64","전문,기술서비스 > 법률사무소"
"162","법무법인신의","서울특별시 서초구 반포대로 79 개념원리빌딩 4층","전문,기술서비스 > 법률사무소"
"163","스스로닷컴","서울특별시 서초구 서초대로48길 33 허브 원","전문,기술서비스 > 법률사무소"
"164","법무법인티엘비에스","서울특별시 광진구 천호대로 561 영창빌딩 12층","전문,기술서비스 > 법률사무소"
"165","합동법률사무소 영우","서울특별시 구로구 디지털로33길 11 에이스테크노타워8차 1003호","전문,기술서비스 > 법률사무소"
"166","법무법인율현","서울특별시 강남구 선릉로 433 세방빌딩신관 15층","전문,기술서비스 > 법률사무소"
"167","법무법인파랑 변호사조상호","서울특별시 금천구 시흥대로 414 새울빌딩 4층 408호","전문,기술서비스 > 법률사무소"
"168","법무법인창과방패","서울특별시 서초구 서초대로 309 나호 6층","전문,기술서비스 > 법률사무소"
"169","변호사권순원법률사무소","서울특별시 양천구 신월로 387 유앤미법조빌딩 1층 104호","전문,기술서비스 > 법률사무소"
"170","법무법인 센트럴","서울특별시 종로구 종로5길 68 코리안리재보험","전문,기술서비스 > 법률사무소"
"171","법무법인 서정","서울특별시 강남구 테헤란로 145 우신빌딩 15층","전문,기술서비스 > 법률사무소"
"172","법률사무소은오","서울특별시 서초구 서초중앙로 43 로얄타워 4층","전문,기술서비스 > 법률사무소"
"173","법무법인 폴라리스","서울특별시 강남구 테헤란로 623 삼성빌딩 6층","전문,기술서비스 > 법률사무소"
"174","법무법인케이씨엘","서울특별시 종로구 종로5길 58 석탄회관빌딩","전문,기술서비스 > 법률사무소"
"175","법무법인 벗","서울특별시 서초구 서초중앙로22길 46 4층","전문,기술서비스 > 법률사무소"
"176","한국저작권위원회 교육연수원","서울특별시 용산구 후암로 107 게이트웨이타워","전문,기술서비스 > 법무"
"177","법무법인세연","서울특별시 영등포구 국제금융로2길 32 여의도파이낸스타워8층","전문,기술서비스 > 법률사무소"
"178","법무법인 대서양","서울특별시 서초구 서초대로 396 강남빌딩 9층","전문,기술서비스 > 법률사무소"
"179","법률사무소 서담","서울특별시 송파구 송파대로 438 7층","전문,기술서비스 > 법률사무소"
"180","성북법률사무소 감동","서울특별시 성북구 동소문로 90 2층","전문,기술서비스 > 법률사무소"
"181","법무법인한수","서울특별시 서초구 서초대로46길 25 5층","전문,기술서비스 > 법률사무소"
"182","법률사무소 숲","서울특별시 서초구 서초중앙로 113 영한빌딩 12층","전문,기술서비스 > 법률사무소"
"183","법무법인 송경 동부분원","서울특별시 송파구 법원로 96 406호","전문,기술서비스 > 법률사무소"
"184","법률사무소 온","서울특별시 서초구 반포대로30길 81","전문,기술서비스 > 법률사무소"
"185","법무법인 유로","서울특별시 서초구 법원로4길 41","전문,기술서비스 > 법률사무소"
"186","세려법률사무소","서울특별시 강남구 논현로 712 동호빌딩","전문,기술서비스 > 법률사무소"
"187","법무법인 효성 서초지점","서울특별시 서초구 서초중앙로 154 화평빌딩 1층","전문,기술서비스 > 법률사무소"
"188","법무법인 파로스","서울특별시 서초구 서초대로 265 대신빌딩","전문,기술서비스 > 법률사무소"
"189","법무법인 이헌","서울특별시 서초구 서초대로50길 18 유성빌딩 5층","전문,기술서비스 > 법률사무소"
"190","법무법인 하나","서울특별시 서초구 서초대로 277 기영빌딩","전문,기술서비스 > 법률사무소"
"191","법률사무소 민재","서울특별시 서초구 서초중앙로 117 훈민타워","전문,기술서비스 > 법률사무소"
"192","법률사무소린","서울특별시 도봉구 노해로69길 26 창동시티월드 702호","전문,기술서비스 > 법률사무소"
"193","법률사무소차이","서울특별시 강남구 봉은사로 109 싼타홍메디컬타워 6층","전문,기술서비스 > 법률사무소"
"194","안심법률사무소","서울특별시 서초구 서초대로 326 4층(모인터빌딩)","전문,기술서비스 > 법률사무소"
"195","법무법인 비전","서울특별시 서초구 법원로3길 10 1층","전문,기술서비스 > 법률사무소"
"196","법무법인 수호","서울특별시 서초구 서초중앙로 69 르네상스오피스텔","전문,기술서비스 > 법률사무소"
"197","법률사무소 유리","서울특별시 서초구 강남대로 210 행복빌딩 6층","전문,기술서비스 > 법률사무소"
"198","법무법인 제현","서울특별시 영등포구 국제금융로2길 17 씨티플라자빌딩 11층","전문,기술서비스 > 법률사무소"
"199","법무법인 한일","서울특별시 강남구 영동대로 511 트레이드타워 23층","전문,기술서비스 > 법률사무소"
"200","법무법인 대호","서울특별시 강남구 테헤란로 119 대호빌딩 6층","전문,기술서비스 > 법률사무소"
"201","법무법인 제이앤씨","서울특별시 서초구 서초대로 264 법조타워빌딩 10층","전문,기술서비스 > 법률사무소"
"202","법무법인소원 서울분사무소","서울특별시 서초구 서초대로 278 금화빌딩","전문,기술서비스 > 법률사무소"
