"","name","address","category"
"224","친구푸드국물아이가 해운대점","부산광역시 해운대구 좌동로63번길 46 해운대중동롯데캐슬마스터II","음식점 > 한식"
"225","맛있어라푸드","부산광역시 부산진구 서전로38번길 37","한식 > 족발,보쌈"
"226","초면가푸드","부산광역시 동래구 복천로5번길 31","제조업 > 식료품제조"
"227","248 푸드카페","부산광역시 동구 중앙대로248번길 7","음식점 > 한식"
"228","명진푸드","부산광역시 해운대구 반여로185번길 79","제조업 > 식료품제조"
"229","차이나푸드","부산광역시 사하구 낙동대로 506","중식 > 중식당"
"230","수꾸푸드","부산광역시 부산진구 개금온정로 9 석천오피스텔 B1","제조업 > 도시락,조리식품제조"
"231","풍경푸드","부산광역시 동래구 시실로167번길 81","제조업 > 수산물가공,제조"
"232","청조푸드","부산광역시 부산진구 가야대로507번길 162-8","제조업 > 도시락,조리식품제조"
"233","동아대병원 푸드코트","부산광역시 서구 대신공원로 26 동아대병원 중앙관 1층","음식점 > 푸드코트"
"234","무봤나촌닭치킨","부산광역시 부산진구 중앙대로692번길 22","기업 > 프랜차이즈본사"
"235","더푸드하우스 해운대백병원점","부산광역시 해운대구 해운대로 875 지하1층","푸드코트"
"236","지산푸드","부산광역시 금정구 공단서로8번길 26","제조업 > 떡류제조"
"237","원정푸드","부산광역시 금정구 오륜대로 70 원정푸드","제조업 > 과실,채소가공,제조"
"238","지강푸드","부산광역시 부산진구 성지로 134-1 1층","제조업 > 육류가공,제조"
"239","유원푸드","부산광역시 강서구 낙동북로126번길 40-1","제조업 > 육류가공,제조"
"240","송원푸드","부산광역시 서구 충무대로 146","제조업 > 수산물가공,제조"
"241","다원푸드","부산광역시 연제구 안연로7번나길 18","제조업 > 식료품제조"
"242","홍미애푸드","부산광역시 강서구 명지국제8로 287 오성빌딩 401호","제조업 > 식료품제조"
"243","삼진그린푸드","부산광역시 사하구 장림번영로104번길 120","제조업 > 식료품제조"
"244","스킨푸드 광복롯데백화점","부산광역시 중구 중앙대로 2","쇼핑,유통 > 화장품,향수"
"245","맛조은푸드","부산광역시 남구 신선로 439","제조업 > 육류가공,제조"
"246","롯데푸드","부산광역시 사상구 낙동대로 1390","제조업 > 식료품제조"
"247","웰리앤푸드코트","부산광역시 강서구 공항진입로 108 웰리앤푸드코트","음식점 > 푸드코트"
"248","핑거푸드","부산광역시 해운대구 센텀남대로 35 신세계백화점 센텀시티","음식점 > 푸드코트"
"249","홍대마약떡볶이","부산광역시 부산진구 복지로21번길 28 1층","분식 > 떡볶이"
"250","예가푸드","부산광역시 사상구 새벽시장로 141-2","제조업 > 식료품제조"
"251","현이푸드","부산광역시 사하구 낙동대로 542 b107호","제조업 > 수산물가공,제조"
"252","지나푸드","부산광역시 서구 원양로 1 수산가공선진화단지 B동 305호","제조업 > 수산물가공,제조"
"253","녹채원푸드시스템 부산시청점","부산광역시 연제구 중앙대로 999","제조업 > 도시락,조리식품제조"
"254","에스제이푸드","부산광역시 서구 원양로 87","제조업 > 수산물가공,제조"
"255","해림푸드시스템","부산광역시 금정구 반송로490번길 14","서비스,산업 > 기업"
"256","이푸드지엔비","부산광역시 연제구 대리로22번길 58","제조업 > 식료품제조"
"257","해누리푸드(정진)","부산광역시 사하구 다대동로6번길 13","제조업 > 수산물가공,제조"
"258","청유푸드","부산광역시 강서구 체육공원로6번길 139-27","제조업 > 식료품제조"
"259","샌드앤푸드 김해국제공항국내선청사점","부산광역시 강서구 공항진입로 108","음식점 > 샌드위치"
"260","에스앤비푸드","부산광역시 사상구 가야대로330번길 25","제조업 > 식료품제조"
"261","현이푸드","부산광역시 사하구 낙동대로 542 b107호","제조업 > 수산물가공,제조"
"262","지나푸드","부산광역시 서구 원양로 1 수산가공선진화단지 B동 305호","제조업 > 수산물가공,제조"
"263","녹채원푸드시스템 부산시청점","부산광역시 연제구 중앙대로 999","제조업 > 도시락,조리식품제조"
"264","에스제이푸드","부산광역시 서구 원양로 87","제조업 > 수산물가공,제조"
"265","해림푸드시스템","부산광역시 금정구 반송로490번길 14","서비스,산업 > 기업"
"266","이푸드지엔비","부산광역시 연제구 대리로22번길 58","제조업 > 식료품제조"
"267","해누리푸드(정진)","부산광역시 사하구 다대동로6번길 13","제조업 > 수산물가공,제조"
"268","청유푸드","부산광역시 강서구 체육공원로6번길 139-27","제조업 > 식료품제조"
"269","샌드앤푸드 김해국제공항국내선청사점","부산광역시 강서구 공항진입로 108","음식점 > 샌드위치"
"270","에스앤비푸드","부산광역시 사상구 가야대로330번길 25","제조업 > 식료품제조"
"271","골드문푸드","부산광역시 사하구 장평로 280","서비스,산업 > 축산업"
"272","제이제이푸드","부산광역시 강서구 녹산산단362로 37","제조업 > 식료품제조"
"273","한국푸드사","부산광역시 금정구 두실로37번길 16","제조업 > 식료품제조"
"274","(주)푸드엔씨","부산광역시 서구 원양로 125","제조업 > 수산물가공,제조"
"275","하이푸드","부산광역시 연제구 과정로191번다길 39","제조업 > 식료품제조"
"276","이더블푸드","부산광역시 해운대구 좌동순환로433번길 22","제조업 > 식료품제조"
"277","해담푸드","부산광역시 기장군 정관읍 산단3로 101-31","제조업 > 과실,채소가공,제조"
"278","바른푸드","부산광역시 영도구 벚꽃길5번길 22","제조업 > 과실,채소가공,제조"
"279","가덕해양파크휴게소푸드코트","부산광역시 강서구 거가대로 2571","음식점 > 한식"
"280","로열푸드코리아","부산광역시 북구 낙동대로1778번길 26","제조업 > 과실,채소가공,제조"
"281","비바바이오푸드","부산광역시 동래구 시실로 167 B1F","제조업 > 식료품제조"
"282","첨단푸드","부산광역시 남구 유엔로 102","제조업 > 곡물가공,제조"
"283","HN푸드","부산광역시 사하구 하신중앙로27번길 15","제조업 > 식료품제조"
"284","정우푸드","부산광역시 사하구 구평로16번길 6","제조업 > 떡류제조"
"285","유니온푸드","부산광역시 금정구 금단로 176 칸트리힐 203호","제조업 > 도시락,조리식품제조"
"286","부산대J동푸드코트점","부산광역시 서구 구덕로 179 부산대학병원","음식점 > 푸드코트"
"287","KDN푸드","부산광역시 남구 유엔평화로10번길 66","제조업 > 식료품제조"
"288","이다푸드","부산광역시 금정구 금사로57번길 29","제조업 > 식료품제조"
"289","어니스트푸드","부산광역시 남구 전포대로 88-6","제조업 > 식료품제조"
